full_text,label
pembangunan merata bangun kota daerah pembangunan merata bangun ikn,Neutral
dpr tanyain tuh ngapain si mukidi ngajak infuencer ikn adakah manfaatnya seneng makan doang serasa negara konoha mmg tok,Negative
prabowo ikn jd istana demit dah,Negative
seriusan bayar influencer gitu dengerin komentarnya ikn wkwk,Negative
influncer dibayar difasilitasi so positif ttg ikn,Positive
capexnya microsoft setahun bn bikin ikn,Neutral
ikn aja dipikirkan beliau indonesia cuman ikn doang isinya,Neutral
duh piknik say smua influencer artis biar kontenin perkembangan ikn gini loh org kalimantan nikmati sj selesai nggak ush repotkn lg tinggal nikmati ajaaa pahammmmm,Neutral
duit rakyat ditelan ikn udah biarin aja sederhana mewah mah beres inget ikn jalan gagal sepi duit rakyat,Positive
menhub bandara ikn didarati pesawat raksasa desember,Positive
menghasilkan keputusan terobosan ngantor ikn,Neutral
herkules kasih kantor ikn masbro,Neutral
aja aja dg bocornya anggaran ikn,Neutral
ikn cari sensasi aja,Negative
kamar dagang industri kadin provinsi kalimantan timur menawarkan ribu hektare lahan persawahan kabupaten penajam paser utara ppu mendukung program ketahanan pangan kota nusantara ikn usul diajukan pertumbuhan,Positive
nama ikn nusantara dipromosikan nama indonesia terkenal gitu aja,Neutral
terpenting ikn berhasil kota hantu kota naypyidaw awas aja si gibran beneran ogah pindah ikn coba mubazirkan duit rakyat pantau gibran,Neutral
gw uang pajak gw lu sia in bangun istana kardus pejabat lu ama anak lu nipu seindonesia investor ikn rakyat jelata nenyak tidurnya kalo uang pajaknya,Negative
sakit hati liat pembangunan ikn,Negative
hahaha koplakikn aja penuh kejahatan mslh mengusir tanah ulayat dll dll,Negative
wkwkw percaya mikih bangun rumah karanganyar ketimbang bangun ikn tuh bagus,Negative
kalo jokowi nyaman tidur ikn mk bermakna ganda jokowi jabatannya kepala negara kepala pemerintahan ri sebentar wajib berhenti sesuai uu,Negative
opa wowo mikirin makan gratis rakyat opa wowo mikirin komunikasi dg negeri opa wowo perancis serbia turki opa wowo ikn basa basi ikn rame agustus hut ri ikn munk craaak matiii ok gas ngega,Negative
orangorang otaknya sehat hatinya tulus bangga proyek ikn pembangunan ikn amanat uu dibangun uang rakyat ane berani menyimpulkan orangorang sakit jiwa proyek ikn mangkrak baravo,Positive
mewah netizen pantau ikn sukses gagal kayak myanmar jelek jelek ikn udah ngemakan pajak dana negara gede banget dibiarkan,Negative
kasian celeng bela mukidi matian diajak ikn artis kaya raya celeng gembel,Negative
nich inflenser rezim tinggal ikn tenang ajh rakyat kasih makan samsul masukin kebun binatang gemukan mantapsss topmarcotop,Negative
ketidakberesan serba berantakan propaganda besarbesaran disebarkan media elektronik online,Negative
ikn proyek budget terbatas investor ikn menghabiskan apbn terlanjur udah dipajakin tutup lobang udah mending fokus,Neutral
ikn happy ditemani artis influencer,Neutral
klu transparansi bawa kritikus ikn jgn membawa bebek,Negative
warga kalimantan undang ikn anggap warga keberadaannya,Neutral
tanggal agust tunggu deretan nama investor tanda tangan btw semoga investor artis diajak dolanan,Neutral
ormas kegamaan dijadikan ujung tombak melawan penduduk lokal terima tanah kekayaan alamnya diserobot keuntungan terbesar dinikmati konglomerat mengoperasikan tambangnya,Negative
masyarakat peduli dg ikn karenasibuk menyelamatkan ekonominya sibuk ituitu pejabat birokrat pollitisi influentjer malumalu buzzer ngajak berdebat no respon,Neutral
gaya selangit ekonomi sulit bangga kantor ikn,Negative
influencer ikn dok,Neutral
air keran ikn semestinya diminum presiden jokowi mencobanya,Neutral
air keran ikn semestinya diminum presiden jokowi mencobanya,Neutral
serba serbi jokowi perdana istana garuda ikn,Neutral
segemilang klaim jokowi borok pembangunan ikn,Negative
kau juluki mukidi menghapus jokowi presiden terbaik dunia perubahan tatanan industri otomotive dunia pembangunan infrastruktur perpindahan kota nkri kota nusantara ikn ing,Positive
ikn bebas kejahatan polisi ikn,Neutral
ikn bebas kejahatan indonesia,Neutral
salah alasan dukung ikn,Positive
cari dana abis bayar kol ikn yah,Neutral
hahahahaha gw miting asn nanya pindah ikn nggak jawabannya bilang semoga nggak,Negative
rakyat menikmati kemewahan ikn si influencer prettt lo pd makan dibiayai noh himbauan jgn makan biar nga impor beras mlu pejabat belegug menikmati kemewahan menikmati kemewahan belegug siah,Negative
inget foto disawah ikn foto meja,Neutral
terpopuler bisnis jokowi nyenyak tidur istana ikn beda golden visa family office bengkak biaya kereta cepat,Negative
bawa puluhan influencer alih promosi bagus ikn eeh acnya ngadat imej jelek rugiii doong,Negative
aplgi pindah ikn,Neutral
sempetnya aki om host fs bilang bawa kedaikopilah blabla dlm hati gue bilang aja mupeng ikn ri cengkunek pemred,Neutral
suruh tu influencer ikn jgn boros makan rakyat disana,Negative
memaksakan pembangunan ikn slama adl joko widodo basuki,Neutral
bata interlock berhasil diaplikasikan unit rumah proyek sumatra barat jambi sig berhasil mengaplikasikan produk rumah contoh kawasan ikn loh,Positive
silahkan rakyat pindah iknsenang,Neutral
rakyat sakit opname rumah sakit dipulangkan amp,Neutral
ngkin pikir badut influencer bawa investor wi coba tawarin influencer mo nggak bangun rumah ikn,Neutral
ikn influencer kah,Neutral
ormas agama persatuan islam persis pendatang kelola tambang populer insentif pns ikn,Neutral
nggak papa ngantor ikn buka biro jasa pengurusan stnk,Neutral
konsep kotanya aja kagak paham udh mikirin bgtuan gw ikn bangun istana presiden doang selebihnya kalo emg investor dicicil dibikin aja tergantung investornya kampret,Neutral
prosesnya sebatas loi letter of intent kekuatan hukum menanamkan uangnya pembiayaan kelanjutan pembangunan ikn investor tanda tangan aja loi sah,Neutral
pindah ikn,Neutral
terbiasa pilihan keterpaksaan ngantor ikn terpaka pilihan,Neutral
lg abis kerokan diare air ikn ecolinya,Negative
pa jokowinya uda bilang jd presiden tinggal ikn mulih kampung,Neutral
tengah kesulitan hidup rakyat dipertontonkan kehingar bingaran selebritas ikn shame on you,Negative
biang kejahatan penipu janji palsu tukang hutang bayar hutang perampok hutan tambang perampok hak rakyat koruptor kolusi nepotisme politisi jahat penghianat bangsa dikumpulkan iknmaka pulau,Negative
mrk mrk pingin mendaftarkan ikn biaya apbn doa rakyat laknatlah klrganya mengajak dg azab pedih mrk munafi,Negative
gimana nih sabar menikmati jalan tol ikn segmen simpang tempadung jembatan pulau balang ikn,Neutral
jalan tol ikn segmen simpang tempadung jembatan pulau balang konektifitas pendukung amp,Positive
sobat bumn waskita karya berkontribusi aktif pembangunan kota nusantara balikpapan kalimantan timur salah proyek berjalan jalan tol ikn segmen simpang tempadung jembatan pulau balang mencapai progres,Positive
silahkan cek harga aqua balikpapan galon antri nih ikn kalo gini,Neutral
ikn selesai manfaatnya rakyat,Negative
pesan rakyat bohongi influzer gs tinggal ikn situ waw kota waw,Neutral
ngoceh framing doang hantem ikn make narsum cuman bilang ri amp,Negative
pagi baca berita ikn bikin mikir pola gimana survive,Neutral
pembangunan ikn tuh menyerap brp pekerja,Neutral
raffi ahmad atta halilintar willie salim speed dibawa ikn,Neutral
menang curang pecundang bangga menang curangitu pencitraan bhw ikn ngga mangkrakapalagi artis unfaedah undangtambah mangkrak ikn itukasihan dahsalah,Negative
aki bilang bawa jurnalis ikn presiden dlm hati mmgnya jurnalis diundang kalo cuman amp,Neutral
nugguspy fotopresiden kedepan ikn kn buay promot,Neutral
kekurangan duit mega project ikn cari investors rakyat kekurangan makan,Negative
boss pingin ngantor ikn mksdnya buka biro jasa pengurusan stnk ikn,Neutral
sukar manusia binatangklu manusia mestinya kau sadar negara elo morat marit ulahnya si presiden berijazah palsubukan mala bangga dgnnya membangun ikn mengunakan uang utangan tiongkoksupa,Negative
tabayun org kau puja bilang mobil asemka uda unit pesan orng produksi mobil investor ikn uda ratusan ribu dtng faktanya detik satupun investor ikn,Neutral
kayaknya kecewa bangunan ikn sesuai ekspektasi,Negative
kmrin bilang ikn percaya si mukidi,Negative
iy influencer ngejelekin ikn,Neutral
pa prab eneg liat artis penjilat staycation ikn,Negative
wkwk semoga ikn cepat biar rakyat merasakan kemewahan gaada untungnya rakyat,Negative
isu ikn membentuk kluster kutub respon ekstrim imo pemindahan ibukota keniscayaan due to climate change global warming perubahan kontur daratan upaya pemerataan pembangunan proses,Neutral
recall mencoba ikn dimaksimalkan halhal handle gini impactnya sistemik nih duh jokowi,Negative
berharap artis berangkatnya bareng presiden pejabat ngomong jelek ikn smpe ngmng jelek abis tu artis influencer apapun,Neutral
tarif penginapan koskosan sepaku melonjak jelang hut ri ikn kementerian kamar hotel penginapan kawasan kota nusantara ikn kamarnya ratarata habis disewa,Negative
menteri menyebut rakyat sebutan penduduk menduduki rakyat sanalah menyerobot tanah ikn,Neutral
mikir kelanjutan ikn mangkrak,Neutral
shatamp,Neutral
nama hotel ikn kamar setahun pembangunannya lantai mudahan berjalan lancar tahan,Positive
pindha ikn,Neutral
dicolek diajak menikmati ikn artis influencer hak uang lo lg dinikmatitapi brani udah parah nih kondisi,Negative
halah membela pembangunan ikn samaaja,Neutral
ngantor tunjukan pd influencer ikn biar investor tertarik interior segitu seleranya,Negative
bayar ditarik pajak pajak itumo makan artis duit darimana mengundang rakyat menikmati ikn fasilitasnya,Neutral
capek dubai ngundang investor ikn eeh influencer mukidi kapoknya ngeprank rakyatnya,Negative
jokowi berkantor ikn rapat tinjau hotel nusantara,Neutral
krna ikn kejar target bagus nnti,Neutral
mulyono hantu ikn,Negative
desain arsitektur intip konsep rs vertikal ikn,Neutral
wes macem nyekel proyek ikn,Neutral
kayak bangunan ikn,Neutral
mas mulyono kel ikn,Neutral
cek fakta gempa megathrust takuti warga pindah ikn,Negative
ikn gimanaaa woeee ikn ikn sanaaaa,Neutral
sebenernya bangun kota kalimantan pemerataan sekolah kesehatan dll bangun ikn warganya aslinya aja kuota terbatas,Negative
koq lbh ikn,Neutral
tuh junjungan mulyono el bansos bikin kereta cepat ikn merugikan negara,Negative
miniatur ikn aja garudanya mendingan simetris,Neutral
disclaimer sy masyarakat sehat dr jaman bi cucun udh jarang dengerin eps terbaru dr ramadhan thn jd tau ide pemerintahan mbaknya sy bang pandji,Neutral
ayo bawa keluarga harta unggasmu penuhi bahtera ikn,Negative
kayak gini aja penyelesaian dr pemerintah bangun ikn dipaksain selesai pokoknya anjggg bilang urusan bla blaa sy ndak tau,Negative
transmigrasi ikn aja biar cepet ramai contoh bgi warga pindah ikn solo dah padat lg jkt penduduknya dah luber,Neutral
milih ikn sih nder,Neutral
ikn bohong ijazah bohong wawancara bohong ekonomi meroket bohong pembohong aja suka dibohongi dunia visi misi kapal mukidi kelak dajal bangkit jd pengikutnya kecuali imannya,Negative
sabtu agustus indonesia emas ikn bumn jakarta dpr reformasi selesai shp merah putih reformasi asembagus situbondo tapal kuda jawa timur malang semarang,Neutral
keren banget nih pusat belanja ikn pengen banget mampir,Positive
pln allout mendukung kelancaran peringatan kemerdekaan listrik andal persen bersumber energi hijau kota nusantara ikn sabtu selengkapnya,Positive
ikn parikan dimana yah,Neutral
pdip bagus mengusung pramono anung tingkah mulyono shg berani cawe pilkada dki jakarta memilih ikn dibandingkan dki,Positive
lol jalan sumut mah mending bangun ikn wkwkwkwk,Neutral
udah cancel aja ikn,Negative
piye wajah ikn gurem berubah kayak jakarta,Negative
ontolohot suruh ikn aja dasar barakokok,Negative
etika gimana kampanye anti ikn makan siang gratisskrng jd menerima maslahatnya gabung gibran,Neutral
ikn proyek gagal nggak kenyataan,Negative
jokowi alasan tunda ikn tau nggak berhasil,Neutral
proyek mangkrak ikn nggak kemanamana fokus,Negative
ikn ikn pekerjaan rakyat,Neutral
udah jokowi nggak alasan ikn rakyat udah nggak peduli,Negative
jokowi tunda ikn mendingan fokus aja halhal rakyat,Neutral
proyek ikn udah buangbuang waktu uang,Negative
ikn bikin rakyat nggak percaya janjijanji pemerintah,Negative
udah bosen dengerin jokowi alasan ikn urus rakyat,Neutral
ikn anganangan sih percaya proyek selesai,Negative
ikn nggak selesai mending jokowi fokus ekonomi rakyat,Negative
jokowi alasan ikn dibutuhkan rakyat kerjaan,Negative
ikn nggak apaapa proyek ngabisin duit negara,Negative
ngapain buang uang ikn rakyat butuh hidup layak,Negative
ikn ikn bosan banget rakyat butuh solusi,Negative
udah nggak buang waktu ikn mending fokus rakyat butuh,Negative
jokowi tunda pindah ikn proyek hati gitu,Neutral
rosan cari investor iya ikn beneran ragu deh,Negative
ikn mangkrak sesuai gembar gembor woro woro tgl tahun sekian ibukota negara pleciden mulio no berkantor ikn bingung panik proyek ambisius mangkrak jilid,Neutral
bangun ikn mangkarak,Negative
aduh model gini dibawah garis kemiskinan jd preman juru parkir andalannya jokowiii mbok dikasih tambang biar indonesia timur sejahtera mmg pemerataan bkn ikn dapet bohir cuko,Neutral
beruntungnya temen temen gua gua ceritain sadar ikn ambisi politik,Neutral
dah mendingan sekeluarga suruh pindah aja ikn bikin muak,Negative
kalah menang pilpres kemarin bong ngalihin isuu skandal ekspor,Neutral
makan tuh ikn istana rakyat lapar dungu,Negative
musik dangdut koplo jawa pop lawas solawat sabyan gitu gw dengerin musik western kpop kek lawanin pake speaker hajatan muterin lagu barat korea gw dengerin musik favorit gw aj lo ngusik,Neutral
ngekos ngontrak tetangga kalo muter musik lagu favorit lagu western kpop gitu ikutikutan seakan nandingi speakernya keras daripunya dengerin tu,Neutral
dpr sah ikn wiwi berdalih kemauan rakyat ntah rakyat,Neutral
ngelem ikn,Neutral
faktafakta taksi terbang buatan pt mengudara ikn,Neutral
cepet klg luh pindah ikn jualan gorengan buka warung kopi,Neutral
ha ha ha busuknya klaim ikn rakyat import nyalahij rakyat,Negative
pembangunan riset study kereta cepat bandara ikn food estate dll contoh kerjaan konyol,Negative
tempati ikn jakartabawa keluarga loejakarta muak dirimutoh bangunannya,Negative
kirain ikn eh mandalika,Neutral
oktober su dekaaaat kasih keppres ikn ka lempar bola panas presiden feeling gw sih lu yntkts,Negative
persiapan piala asia timnas indonesia berlatih ikn,Neutral
status jakarta sbg kota cabut februari bro mengukuhkan wapres sbg ketua otorita dkj takut bgt anaknya berkantor ikn buru terbitin dlu pencabutan status ibukota nimbang status ikn bet iya,Neutral
perdulinya sender wkwkwk tuh nggak pindah ikn,Neutral
aja alasean ngeles berkantor ikn cr muka,Neutral
ntar pas pelantikan ikn dimention tuh angka,Neutral
jokwer mencetak kegoblokan mencetak hoax ikn aja gua lanjutin ama prabowo penjilat kau suka nyebokin jokower,Negative
kelakuan mulyono grasak grusuk ejakulasi bikin bendungan dimana bikin sal irigasi bikin ikn renc cepat pindah infrastruktur pendukung ambyar mul mul,Negative
wahana rekreasi sekala nasional namanya ikn dibuka umum september cepetan keburu ditutup permanen,Neutral
bener banget nebeng udah gampang banget berkat ikn hemat waktu tenaga,Positive
makan tu ikn waraskan kau lol,Negative
timnas berlatih ikn persiapan piala asia,Neutral
ikn biaya bro ikn objek wisata candi,Neutral
kota bayar glorifikasi ikn kota area wisata cerita pejabat harfiah tinggal disana itupun pejabat nolak ti,Neutral
woooiii loe jgn bikin malu anak cucu loe goblog bertepi loe bernarasi apple to apple gw rakyat jelata loe banding pemimpin negara gw berasumsi naras,Negative
sls group pionir transformasi hijau sektor pertambangan grup sentosa laju sejahtera sls salah pemain sektor jasa kontraktor pertambangan penyewaan alat via,Neutral
mah seupil tu korupsi bangun ikn nyisa,Negative
duit negara terfokus ikn,Neutral
coba cari ikn males patung garuda,Neutral
giliran bau bau mangkrak udah bilangnya keputusan rakyat indonesia rakyat indonesia ngurus ikn rakyat butuhkan ikn tai rakyat butuhkan sembako murah upah layak lapangan,Negative
ikn pas mengubur legacy mulyono,Negative
blusukan janji tuntaskan pelanggaran ham janji utang menggunung revolusi mental pelanggaran etik melanggar hukum gagal diganti infrastruktur ikn kknepotismenya dibanggakan penjilat,Negative
dibangun gayanya ikn kesana kecuali ditugaskan,Neutral
setuju ama ikn anjing,Negative
sudahlahjokowi pengecut pulak ragu ttg keppres ikn,Negative
fufufafa gue suruh tinggal ikn ogah jelek fasilitas kurangkalau jakarta bagus fasilitas lengkap,Negative
sim lemah paspor lemah hukum karet org negeri gamau invest indo ekonomi anjlok mulyono ngutang terosss bansos impor beras bangun ikn cape warga indo pajak teros dipajakin,Negative
jok slrh rkyt tau sebenernya ikn lahir dr ambisi loe,Negative
tinggal nunggu sekolah diwajibkan karyawisata ikn,Neutral
min ikn aman kontruksi batas negara libanon tanam bom intelegen israel,Neutral
serius nanya murahan bangun ikn jembatan pulaupulau,Neutral
ikn program kampanye jokowi menghabiskan dana super dg tnpa kajian dlu elu heboh giliran janji politik jokowi waktu kampanye ditepatin elu diem akal sehatmu dimana,Negative
percaya ikn dibangun tahun rakyat percaya broo kecuali,Neutral
gimana uu perampasan aset hakekat uu lu jadiin barang becandaan bentar ikn daftar sbg situs mangkrak terbesar dunia,Negative
ngantor ikn,Neutral
awas prank ikn aja disulap jakarta dlm waktu singkat sayangnya omon,Negative
jokowi ngantor iknbisa,Neutral
mulyono bilang duit puyeng nyari dana ikn cma udh ngambil apbn pendukung mulyono emang pikiran kesitu tau si mulyono tukang bohong,Negative
mulyono ngantor ikn,Neutral
lengser pikirkan negara capital cityibukota negara nasib ikn proyek bpk mangkrak kembalikanlah capital city dki jakarta laksanakan terima kasih,Negative
rakyat ikn rakyat setuju dengarkanmungkin rakyatnya cebong,Negative
pantes ikn hitam,Neutral
bohong kemarin ikn diklaim lahir aspirasi rakyat ekonom beberkan fakta ikn jokowi,Negative
kalo ngomong sejarawan framingnya min berkompeten mengulik histori latar momen lampau terkait ide pembangunan ikn,Neutral
dibikinin rumah amp,Neutral
berak ikn,Negative
beda kadang beruntung ketemu presiden west wing,Neutral
simplenya ibukota jkt keppres ngapain si mulyono berkantor ikn,Neutral
ikn kebanggaan pulau kalimantan jgn kau coba lawan,Positive
jgn mngorbankan rakyatjgn kambing hitamkan rakyat ikn kemauan mulyono alias jokowi rakyat dukung jokowi rakyat dpt sembako jga rakyat dpt sembako,Neutral
rakyat koq polling rakyat bikin ikn koq aja namakan rakyat,Negative
iyaaa wkwkw kota pejabat hunger games film extreme way capitol orangorang main hunger gamesnya diundi tahun gila berasa museum ckckc beneran ngerti dah ikn berharap,Negative
fakta ikn jokowi,Neutral
pas baca berita persiapan upcara ikn mei teriak lu potong gaji gw gw dapet thr bonus tahunan pph penghasilan tahunan gw tarif terbawah upacara kota seperdelapan,Neutral
bole tuh ikn disponsorin aja,Neutral
lolos piala asia timnas indonesia tc ikn,Positive
ngak ngomong ikn ngurusin kertajati pemerintahan prabowo jdi bandara mangkrak,Negative
udah ikn coba buka yutube ikn liat deh mangkrak ato nggak,Neutral
dah ikn dah mangkrak berita kalo mangkrak dimana blm dah maki,Neutral
kelayaban aja die mo ikn pinokio,Negative
ikn bagus,Positive
janji ekspor beras dll kenaikan harga signifikan dn kaum swasta menengah kebawah terhimpit cukai rokok menggila hutang membengkak dm ikn mangkrak,Negative
daerah ibukota jakarta daerah uu ibukota negara ikn uu,Neutral
ide jkw knp suruh ttd prabowo tedd olah nyuruh pindah prabowo tedd ttd prabowo cuci tangan jkw kegagalannya menyelesaikan ikn buang apbn hahahaha,Neutral
akui ted bikinnya serba kesusu berjalan waktu terlaksana sesuai jadwal jokowi maaf mulu coba bikin uu natural bertahap sesuai perkembangan ikn ikn bikin uu peralihannya malu ih,Neutral
mulyono dh lengser duit operasional mandalika jdi seadanya aja duit dipake salah satunya percepatan ikn wkwk,Negative
bohir bohir ikn podomoro group anggap aja jualannya group properti senin harga wkwkwk,Negative
bikin ikn uu sehari semlm jd gt cm jd monumen bilang keputusan rakyat,Neutral
bayangkan memindahkan kota undangundang fisiknya aja aneh bin ajaib kota negara dimana,Negative
genuinely asking deh emg berhak menerima predikat warga lokal ikn tuh sih seinget gue diciptain pemindahan asn mayoritas wrga kalimantan jd klaim lokal si,Neutral
bikin heran knapa membela ikn rakyat indonesia dr wacana proses ruu nalar uu sah dr segi formal administratif dr materi substatif prinsip pembuatan peraturan perundangan,Neutral
that tetangga tho genuinely asking deh emg berhak menerima predikat warga lokal ikn tuh sih seinget gue diciptain pemindahan asn mayoritas wrga kalimantan jd klaim lokal,Neutral
susah sih kalo ngeyel bilang sayang diyakinkan ikn mempan,Negative
udah dinyatakan mangkrak mulyono lu bahas ikn ajabego dipiara,Negative
daerah penyangga siapkan sdm aviasi optimalkan peluang bandara vvip ikn,Positive
ikn langkah wujudkan kemajuan indonesia,Positive
ibukotanya udah hilang tinggal dkj jakarta ngapain buang ibukota biarkan aja ikn menerbitkan uu dkj,Neutral
ugm nus kolaborasi sukseskan proyek ikn kota modern berkelanjutan,Positive
dunia tau fta benua berpikir iq tinggi iq sinpanse kayak jokowi jokowi nanggis lho ikuti aja nagarakyat benci kaliankalian bilang ikn kehendak rakyat lu mabuk,Negative
alhamdulillah investor asing membanjiri modalnya ikn semoga pembangunannya berjalan pesat sumber pendapatan negara indonesia emas,Positive
iya gitu ikn blm jd ibukota negara,Neutral
are ikn,Neutral
tetep dilantik jakarta dpr mpr jakarta ikn kaya jokowi walo ijasah palsu tetep presiden tahun,Negative
bus biar ikn kendaraan pribadi parkir rest area toiletnya aja bayar air kuning becek bercampur lumpur jaraknya km kawasan video,Negative
ikn mangkrak,Negative
tuh dikomentarin ikn sesuai target kkn dana haji blunderin,Neutral
disaat ekonomi sulit bangun ikn tau dah,Negative
jokowi kuat datanya pindah ikn secepatnya eh pindah rumah aja ribet pindah ibukota kantong eh ambilnya hutang rb,Neutral
rakyat mendukung proyek iknsemua bersaksi melawanmu yaumil,Negative
ikn mangkrak keluarga pembawa sial negara indonesia,Negative
timnas berlatih ikn persiapan piala asia,Neutral
rudi karim anggu,Neutral
ikn ambisi presiden dikenang,Neutral
kota ikn transisi acara kenegaraan dkj pelantikan presiden dkj pelantikan presiden kota negara ikn emang pelantikan kota negara,Neutral
iya contoh aja kematian viral cirebon sampe film aja sampe seviral kalo emang anak terkenal kayak alm anaknya rk,Neutral
nyuci ikn bang,Neutral
dibangunnya ikn terbuka lowongan proses pembangunannya selesai wajar investor asing menahan amp,Positive
rk anaknya meninggal emang udah terkenal kenal gw warga kalimantan warga jawa barat tau ridwan kamil pas anaknya meninggal wajar konsumsi publik krna sorot media,Neutral
visit ikn kon lekr jaye,Neutral
ikn dibangun pusat ekonomi indonesia,Positive
dampak ekonomis masyarakat ikn sih ikn pusat pemerintahan pusat bisnis sih,Neutral
ato kampusnya udah pindah ikn,Neutral
ikn tuan rumah ktt air asia pasifik,Positive
otorita ikn imbau warga cegah penyebaran demam berdarah dengue,Positive
pembangunan mba plan tahun sabar komen tahun kedepan deh ojo kesusu,Neutral
pertanda ikn mangkrak,Negative
kemarin si aki didu bilang bangke gajah ikn liat vidio jgn kejang aki didu,Negative
ikn bacot,Neutral
ikn kayak gedong biskup,Negative
gotong ikn aja,Neutral
ikn kayaknya,Neutral
ikn apakabar,Neutral
kementerian pekerjaan umum perumahan rakyat menargetkan konstruksi menara rumah susun aparatur sipil negara asn rampung tahun,Positive
kementerian pekerjaan umum perumahan rakyat menargetkan konstruksi menara rumah susun aparatur sipil negara asn rampung tahun,Positive
kementerian pekerjaan umum perumahan rakyat menargetkan konstruksi menara rumah susun aparatur sipil negara asn rampung tahun,Positive
kementerian pekerjaan umum perumahan rakyat menargetkan konstruksi menara rumah susun aparatur sipil negara asn rampung tahun,Positive
ikn memiliki potensi membangun ekonomi berkelanjutan indonesia memprioritaskan teknologi ramah lingkungan inovasi,Positive
ikn memiliki potensi membangun ekonomi berkelanjutan indonesia memprioritaskan teknologi ramah lingkungan inovasi,Positive
ikn memiliki potensi membangun ekonomi berkelanjutan indonesia memprioritaskan teknologi ramah lingkungan inovasi,Positive
ikn memiliki potensi membangun ekonomi berkelanjutan indonesia memprioritaskan teknologi ramah lingkungan inovasi,Positive
lupa bangun ikn lho,Neutral
anak abah spill wanti proyek ikn bermasalah hukum anggaran nahkaaannnnn skrg nasi buburhakan tah ku sia,Negative
lambemu kebanyakan makan tai sampek engga baca berita njing,Negative
pinokio antum tepatnya pinokadrunokio,Negative
mudahan pelantikan prabowo dek gibran diselenggarakan ikn berkan,Neutral
diliat manapun kebanyakan rakyat pengennya transportasi umum nongkrong fasilitas pendidikan kesehatan bagus deh keknya kepikiran ikn wkwk,Neutral
ikn didirikan tenda ditulisi gedung dprmpr tim pencitraan solusi tampil didepan,Negative
presiden menerbitkan keppres mangkrak tuh ikn ikn kehendak rakyat indonesia doa restu rakyat ikn mangkrak lu politisi gelandangan,Negative
tukang sapu ikn,Neutral
saran pembangunan ikn bikin rusun ani,Negative
hormati presiden joko widodo platform wni ijin usulkan patung yuri gagarin terpasang jl mataram kebayoran jakarta patung dipindahkan ikn terima kasih takzim,Neutral
investor perputaran duitnya dibatasi daerah situ,Neutral
sih ngotot ngga ikn dulling negara,Neutral
suruh aja jokowi ttg keppres ikn kota selesai uu ditetapkan ttg keppres pelantikan presiden jakarta berpotensi sah,Neutral
ngajak makanmakan ikn ajak influenza artis mentrimentri ambang gagal ajak bersedia,Negative
loh setuju ikn,Neutral
eh temen usaha catering pekerja disana pembangunan jalan loh sampe semboyan tiada ngecor,Positive
maksudnya udah dukung rakyat ituikn setujui dpr undangundangyg rakyat disitu dpr perorangan kalo persatu rakyat indonesia dimintain persetujuannyasampe lebaran kuda,Neutral
percaya pembangunan ikn jalan mangkrak investor lokal asing kerjakan proyeknya anggaran ikn th milyar semoga infonya salah trs ngebut,Positive
waktu daftarin mertua kunjungan kesana emang aplikasinya rencananya berbayar gatau yaa pas kemarin daftarin muncul rp gituuu kode voucher gatau,Neutral
hutang negara prestasi bayar pajak membeban masyarakat hukum indonesia ambu adur prestasi ikn mngkrak prestasi eh mlah nyalahin rakyat ca,Negative
dijadiin jurassic park resort,Neutral
champions ikn,Neutral
gua sih mempermalukan jokowawa melanjutkan ikn,Negative
org tergila simbolisasi peresmian penyerahan piala jalan catwalk ikn dadah show off kesederhanaan apayahgaya politik bangke tebar pesona,Negative
izin prof dimanakah provinsi daerah ibukota jakarta pasal uu ikn uu dkj pasal provinsi diatas batasbatas wilayah daera,Neutral
kalo ikn ibukota berhak dapet anggaran kepala otorita berhak dapet anggaran kota resmi aneh bener uu ikn dkj,Neutral
izin prof dimanakah provinsi daerah ibukota jakarta pasal uu ikn uu dkj pasal provinsi diatas batasbatas wilayah daerah jakarta,Neutral
gua proyek mulyono harga samsek postingan gini aja captionnya bangett sok asik jatuhnya ngedown grade nilai,Negative
kalo ikn nusantara ibukota berhak dapet anggaran kepala otorita aneh banget undang ikn dkj,Neutral
ikn kepanjangannya ikentot,Negative
dimanakah provinsi daerah ibukota jakarta pasal uu ikn uu dkj pasal provinsi diatas batasbatas wilayah daerah jakarta undang undang,Neutral
loh jarene ngantor nang ikn ancen paten lambene,Neutral
ikn mangkrak,Negative
woii mulyono udah sadar lu kekuasaan lu skrg udah lengser lu ngomong rakyat ikn rakyat indonesia udah paham ikn ambisi siapah,Negative
ibukota pindah bertahaptanya bikin undang undang keblinger habis minum khamr ikn insya allah tuhan maha,Negative
dasar cowo ikn,Neutral
teken perpres pemindahan kota ikn gibran prabowo diluar negeri,Neutral
food estate ngrugiin negara tuh ikn ngerugiin negara tuh buanyak banget,Negative
otorita ikn klaim progres pembangunan kompleks istana presiden persen,Positive
coba pindah duluan ikn jempol papat,Neutral
penyumbang beban apbn ikn kereta cepat proyek proyek,Neutral
menteri prabowo rumah dibangun ikn,Neutral
forum berguna membangun ikn naga turun ikn or bos kalimantan mantaf haji isam kalsel haji rasyid kalteng haji wawan kaltim,Negative
ikn jd kayak hambalang,Neutral
bukti blm tahan mulyono ikn gimana setuju,Neutral
tuhkan setuju dibangun ikn tu,Neutral
wamen pu pastikan pembangunan ikn berlanjut progres proyek terkini,Neutral
