full_text,label
@tham878 Kasihan rakyat pelosok. Uang membangun IKN bisa dipakai untuk pengembangan pendidikan dan fasilitas kesehatan di pelosok.,Negative
@ARSIPAJA kenapa Kaesang tidak jadi gubernur IKN saja ee?,Negative
Daerah sekitar IKN Nusantara akan berkembang pesat dengan investasi. #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/R1aRq8UBtu,Positive
@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @tijabar @KakekHalal Jokowi tunda pindah ke IKN? Ya jelas proyek setengah hati gitu.,Neutral
Pagi² baca berita IKN bikin mikir dgn pola demikian gimana bisa survive,Neutral
Jaga jarak itu penting sebab kalau tidak kecamatanya bisa berubah jadi ijo. Segalanya indah jika disamping tiran. Padahal dia itu mengklaim xi jinping itu kakaknya jadi RI bisa jadi dibuat sebagai satelit RRC. NEO IMPERIALISME YANG SERAKAH. IKN INFRASTRUKTUR ITU JEBAKKANNYA,Negative
Sedang mencari informasi. Pengen tinggal di IKN ..,Positive
@KemensetnegRI Semoga pindah di ikn dengan keluarganya sekalian pak harus memberi contoh dari nol pak,Positive
@nenggusti Berangkat ke IKN aja nanti..,Neutral
@inboundandhot Yang terpenting IKN harus berhasil. Jangan jadi kota hantu macam kota Naypyidaw. Awas aja si Gibran beneran ogah pindah ke IKN apa apaan mau coba mubazirkan duit rakyat? Pantau Gibran!,Neutral
@xquitavee @jokowi Apa ga lebih baik transmigrasi ke IKN aja biar cepet ramai dan menjadi contoh bgi warga yg lain pindah ke ikn jg. Solo dah padat apa lg jkt penduduknya dah luber,Neutral
@tempodotco Saya sekeluarga gak percaya omonganmu @jokowi dulu kita pilih anda karena tampangmu yg lugu meles eh ga taunya pencitraan doang Mau tau IKN buat apa ? Tidak ada sumber air . Mobil EsEmKa mu mana ??? Ngeles mulu kaya Bajaj..,Negative
Telkom Siap Bantu Startup Ikut Berkontribusi Kembangkan IKN https://t.co/qyuz0gyWOg,Positive
@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @mantan_ordal @okkymadasari @vngnc IKN lagi IKN lagi... bosan banget. Rakyat butuh solusi nyata!,Negative
@tanyakanrl Ini mah akal an bwt modal bangun ikn wkwkwk kan investor pd cabut,Positive
Menghasilkan keputusan dan terobosan apa selama ngantor di IKN...?,Neutral
Prakiraan Cuaca IKN Sepaku 30 Des 2024: Waspada Hujan Disertai Petir hingga Siang Hari https://t.co/gDEoPRHqMh #ikn #ibukotanusantara #iknnusantara #indonesiaemas2045 #dukungpembangunanikn #iknmajukanindonesia #iknkotakelasdunia #investorikn #ibukotanegara https://t.co/j3VOjOphnG,Neutral
September msh ada 58% post soal IKN? Oktober? Sepi. Mengapa? Ga penting lagi? Atau sudah ejakulasi di 17/8/2024? IKN Harus selesai or Dunia akhirat kalian ga akan tenang atas Rakus akn uang tanah airmata nyawa rakyat disana Nb: Retreat mengapa ga di IKN ? https://t.co/o4C7DIWhLw,Negative
@AyamSegar3 @are_inismyname @Ndons_Back @99propaganda @BANGSAygSUJUD @Kimberley_PS08 @IrawanRommi @florieliciouss @DarekaRendy @DedynurPalakka @adri_7i @temanduit Ga Dong siapa yg senang. IKN harus jadi sesuai target Jokowi yg meleset melulu. Tapi dia uda,Neutral
Amunnya narasi pemerataan ekonomi tuh dipakai gsn membela IKN mana buktinya kalau pindah ibukota tuh berbanding lurus dengan pertumbuhan ekonomi? Paperwork IKN yang singkat bnr tuh kypa kabarnya? Handak beagak pindah ibukota tapi penelitian seadanya.,Negative
Panglima Akan Pindahkan 2.820 Prajuritnya Ke IKN Tahun Ini https://t.co/qH81PotS0T,Neutral
@Yadiesupri1 @hasyimmah Si Kowi ngibul ada uang 11 ribu itu Loe anggap fitnah itu omongan Kowi tahu ESEMKA laku 6000 unit banyak investor ke IKN ternyata Zonk pelemahan KPK itu inisiatif Si Kowi dan masih banyak yang lain kelakuan merusak negara Indonesia,Negative
Kalo IKN jadi orang Jakarta yg kerja di Ibu Kota bakal jadi perantau juga dong yaaa,Neutral
@xquitavee Setdah..penumpang bus tnp relnya bejubel brglantungan.gk nyangka ya pndduk IKN bgtu cpet padet,Neutral
@DavidBeatt Raffi Ahmad Atta Halilintar atau Willie Salim mungkin sekalian Speed dibawa ke IKN.,Neutral
Tinjau Kantor Pemerintahan di IKN Erick Thohir Cek Kesiapan BUMN Penuhi Pasokan Listrik dan Gas. https://t.co/YCMizAOq0F,Positive
@tempodotco Kan kata Ridwan Kamil 2 bln lagi IKN akan macet seperti JKT. Membual atau nyindir. ??,Negative
ini guys greenflag sama redflag gw kata warga hutan IKN paspor aussie + great gag reflex https://t.co/iI6Fy2NCFH,Neutral
@denuwisnu @5teV3n_Pe9eL bapaknya baru saja bagi² bansos pemilu 496 T. ini mah kecil banget. mainan IKN 500 T baru secuil tapi duit dah dipake biaya pilpres menangkan anak. bajingan tolol mah tanpa beban. dipenjara juga siap. bukankah yg malu malah Megaw,Negative
Panglima TNI Jenderal Agus Subiyanto menyebutkan sebanyak 2.820 personel TNI akan di pindah ke Ibu Kota Nusantara (IKN) tahun ini. Hal itu diungkapkan Agus saat pidato di Rapat Pimpinan (Rapim) TNI-Polri. https://t.co/dlY2f9go6J https://t.co/wlfIrmXp5i,Neutral
@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @BosPurwa @rasa2086 @ferizandra IKN Cuma proyek gagal yang nggak akan pernah jadi kenyataan.,Negative
@VIVAcoid Habis ke IKN sekalian ke lahan Food estate boss @AgusYudhoyono,Negative
@ARSIPAJA Ikn gk pakai apbn buktinya tembus 400T ....piye.,Neutral
@Lembayung071 Bikin IKN. UU sehari semlm jd gt kemungkinan cm jd monumen bilang keputusan rakyat https://t.co/PM72b2GBPi,Neutral
Istana Presiden hingga Hunian ASN di IKN Siap Ditempati Juli 2024 https://t.co/fO7yfvKPl0,Positive
Kerap kali terlintas di pikiranku apa aku ke IKN aja ya,Neutral
IKN itu atas inisiatif siapa sesungguhnya siapa yg merencanakan ibukota negara harus pindah dari Jakarta . Urgensinya dimana &amp,Neutral
Sukanto Tanoto Disiapkan Lahan Investasi di IKN Initip Gurita Bisnisnya https://t.co/Mu7l6sWt3P,Negative
@hakatarub @madHink ya gmn ya buat bangun IKN sama KCIC butuh duit banyak abis ini mau nambah makan gratis pula,Negative
@DS_yantie Lokasi nya bukan di ikn ya,Neutral
@Mdy_Asmara1701 Wkwkwk tau ah gelap mau dpt Suara di kalimantan tapi harapan orang kalimantan tentang IKN di bunuh tentang kalimantan yg maju kami kalimantan memang hanya 10% suara nasional tak berpengaruh juga bagi kalian tapi dosa rasanya memilih orang,Negative
Siap-siap! Rekrutmen 200.000 ASN Fresh Graduate untuk IKN Dibuka Bulan Depan https://t.co/lEgr53oqFJ https://t.co/0I0RApXPQV,Positive
Kisah manis IKN https://t.co/lIuYJMQXr4,Positive
Bahlil Blak-blakan Nasib Investasi Djarum dan Wings di IKN https://t.co/67lf6YLcLZ,Neutral
@inboundandhot Duit rakyat sudah ditelan banyak oleh IKN ini. Ya udah biarin aja sederhana. Meski aku yakin lama kelamaan juga mewah sendiri tanpa diminta. Kan ini mah baru beres. Inget ya IKN ini harus jalan. Gak boleh gagal. Gak boleh sepi. Duit rakyat,Positive
@Mdy_Asmara1701 Kami Melayu dan Dayak memang dr dulu selalu di anak tirikan beda dgn jawa yg selalu jadi anak emas masih ada kesempatan Amin menarik niat nya menghentikan IKN kalau mau dpt 10% suara kalimantan,Positive
@emerson_yuntho IKN adalah sebuah mahakarya bangsa Indonesia,Positive
Pemilu Usai Kementerian Investasi Kebut Cari Investor Danai IKN https://t.co/nLWcqmSFeO https://t.co/oKQ5T9A789,Negative
Saya percaya bahwa pembangunan IKN akan jalan terus dan tidak mangkrak. Investor lokal dan asing sdh masuk dan kerjakan proyeknya masing². Hanya saja anggaran utk IKN utk th 2025 katanya cuma 154 milyar? semoga infonya salah dan bisa trs ngebut.. https://t.co/pYrdGFHFnQ,Positive
@Mdy_Asmara1701 IKN masukan publiknya juga kudu di minta,Neutral
Yok Yok,Neutral
@zakiberkata semoga ikn aman,Positive
@5teV3n_Pe9eL Konsep kotanya aja kagak paham udh mikirin bgtuan. Gw yakin IKN itu cuma bangun istana Presiden doang selebihnya kalo emg ada investor baru dicicil mau dibikin apa aja tergantung investornya kampret!!!!,Neutral
@Ilustrator23 @kompascom @AbanggSayur Sapa bilang?? Lu aja kali gw kaga wkwk. Blunder amat tuh pilihnlu tu kmrin gk mau nerusin IKN mnding bngun 40 kota skrg ikut²n. Tiap bulan gnti trs nih yg mna btul tukang sayur,Positive
Presiden Jokowi dan PM Lee Bahas Investasi di IKN https://t.co/ifIr0FF5sA,Neutral
Halo #SobATRBPN Menteri ATR/Kepala BPN Agus Harimurti Yudhoyono (AHY) bersama Wamen ATR/Waka BPN Raja Juli Antony melakukan kunjungan kerja di Provinsi Kalimantan Timur tepatnya di Ibu Kota Nusantara atau IKN. https://t.co/mqQA5pQByJ,Neutral
@tanjung_nuzul @Kimberley_PS08 Bukan masalah seberapa banyak penghuni nya namun lebih kepada seberapa memenuhi standar scr Internasional bahwa kawasan itu bisa di sebut IKN.,Neutral
@Franken_blues 1000 % ga bakalan jadi percaya cukup menggelitik kebohongan nya dari mobil esemka pencalonan gibran investor IKN uang 11 T hianati partai yg sudah membesarkannya. Pokoknya paling rendah adabnya di banding pensiunan Presiden lainnya.,Negative
Hunian PNS dan Rumah Menteri di IKN Nusantara Bakal Tersambung Jaringan Gas Bumi https://t.co/JX1pvPv8hm,Neutral
IKN Yang Dimimpikan dan Jakarta Yang Diharapkan https://t.co/Esog6hhDrg,Neutral
@cagubnyinyir2 Sebelumnya sudah ada 7 negara yg memindahkan ibukotanya... dan sejauh ini baik-baik saja... Lalu kenapa dimari masalah pemindahan ibukota ributnya kayak pasar temawon?... IKN sudah menjadi kesepakatan para penyelenggara negara... biarkan mr,Neutral
@Unnoname93 @AnakLolina2 Iya sih gk smw dr APBN ..tp Dr hutang negara ya...Krn itu pemerintahan skrg hutangnya smkn bertambah dan smkn bnyk pula.. jd smpek ikn ditawar kan k Singapura... Penduduk yg rmhny dekat ikn pun bhkn mw diusir meski gk jd krn viral,Negative
@pchthez anjir detail banget pad sampe ada trivia ilangin komunis segala btw pasangan hidup itu mengacu ke suami/istri karena presiden2 kt bukan satu jenis kelamin makanya hamba pake kata pasangan hidup wkwkw. tapi gapapa pad udah cocok jadi penghuni ikn,Negative
@tanyakanrl data dr kemenaker jmlh tenaga kerja Indo yaitu 140jt misal rata2 gaji 5jt/bln mk ptongan tapera 125k/bln dan pemerintah dpt dana kelolaan masuk Rp17 5 T/bln atau Rp210T per thn dana segar ga tuh buat diputar ke makan siang gratis dan IKN ga mn,Neutral
Program yg dimsukn thn 2025 harga naik bagi² bansos pemilu IKN MK KPK KPU BAWASLU siRekap aksi depan kantor ICW gelar kehormatan. hanya sebagian pandangan kegoblokan yg terbesit dlm kepala. dipaksa sehat dinegeri yg sakit. #OpSaveIndonesia https://t.co/NsnvSzFDl6,Negative
@UGM_FESS lu tolol apa gimana ikn itu kalo anggarannya buat bensin bisa sejahtera rakyat bertahun tahun ikn cuma ikon tapi bikin anggaran membengkak fuck investor,Negative
@LayarPixel kalo jalur laut bang kira2 berapa jam ke ikn bang dari sulawesi?,Neutral
@ochiruki Ternyata ke ikn nanti namanya berubah bukan ikn tapi jadi kerajaan nusantara,Neutral
https://t.co/Ti6XQoP0uU Butuh 200 tahun lagi untuk punya Presiden yg mau menjual wilayah teritorial Negara.,Negative
@zanatul_91 Indo kalah gara wasit yg dr China udh ngadu aja sama Lord Luhut batalin semua proyek kerjasama dg China termasuk kreta cepat nikel toll ikn dll.,Negative
Menteri BUMN meminta PLN terus melakukan pengembangan penyediaan energi bersih di Kalimantan yakni h https://t.co/hrXQIFk8IT,Positive
@RajaJuliAntoni IKN itu I nya influencer kah?,Neutral
Rezim gak mikir rakyatnya masih susah beli kebutuhan sehari² cuman mikirin mau duduk spt raja disinggasana buat keluarganya berkuasa Indonesia Bakal Punya Gedung Pencakar Langit Tertinggi di Asia Dibangun di IKN Nusantara https://t.co/jKhesfzkjV,Negative
Kereeennn IKN,Positive
@AndreIrwanto92 @StefanAntonio__ Klu belum ke ikn ga perlu bacot. Ikn masih berlanjut tidak mangkrak,Positive
Cobadeh kalian sesekali liat update PT PP PT WIKA atau PT manapun deh yang sedang membangun IKN. Sebagus itu rancangan IKN dengan konsep kota ramah lingkungan. Kalo sampe itu ga dilanjut sedih sih membuang peluang yang sudah ada di depan mata.,Positive
PLN berhasil merampungkan 3 (tiga) infrastruktur bertegangan tinggi untuk menopang sistem kelistrikan Ibu Kota Negara (IKN) Nusantara. Ketiga infrastruktur dengan realisasi Tingkat Komponen Dalam Negeri sebesar 67 29%. #PLNHUBIKN #PLNSukseskanIKN https://t.co/dMVdttY1yp,Positive
9 Pelaku Pengancaman Pekerja IKN Ditangkap Terancam Hukuman 5 Tahun Penjara https://t.co/rNqLSmzpR2,Negative
Kaum 58% .... keluarga yg harmonis dr pemimpin yg hebat menurunlan pengangguran dg menyediakan lowongan kerja .... bagi tka china. Hebat kan? Kita ..58% kok. Blm yg lain2 ..whoosh yg full investasi dn sgr BEP ribuan investor IKN sdh antri..huebatt kan? Hei 58%,Negative
@TrisiyoWong Bakalan jadi proyek ikn jilid 2 sawah dikuasai cina rakyat diusir sejuta hektar buka lagi satu kota bro gaza masih tambah lagi dan lagi. Semoga tidak terjadi tinggal dpd kalteng dan dpr kalteng ada di pihak mana?,Negative
Rute Taksi Terbang IKN di Kaltim Bisa ke Balikpapan Hingga Palu Diuji Coba di Samarinda - Tribun Kaltim https://t.co/0loLTiQ480,Neutral
Lihat IKN : AHY Saya TERPUKAU. Rakyat Kami TERPUKUL ! https://t.co/4xCA7b5MhU,Negative
@BosPurwa @Lembayung071 bilangin @gibran_tweet Ikn sering2 tengok takut mangkrak,Neutral
Ini semua bandara di Kalimantan kena ceritanya mau dipusatkan ke IKN kh,Neutral
@detikcom @detik_properti Lah dia kan yag kongkow di IKN bareng pengembang2 menteri yang disusupkan ke kabinet tidak ada makan siang gratis,Negative
@gerbongbagasi @TfJakarta kontraktor cocoknya kerja di ikn aja,Negative
@TheCurut007 mas mulyono dan kel sdh menanti di IKN...,Neutral
@xquitavee Ya udah suruh Pak Prabowo pindah ke IKN. Sehebat apapun kota IKN toh pegawai negeri dari semua kementrian dan Istana Presiden belum ada yang pindah. Malah acara Retreatnya Pak Prabowo ke Magelang bukan ke IKN yang dibanggakan,Neutral
kejadian lagi cok kmrn di ikn. tali sepatuku lepas dan ditegur sm ibu ibu bu tali sepatunya lepas ah ngentot gw gk mood kluar setahun ajg,Negative
@tanyakanrl Milih ikn sih nder .,Neutral
@cingreborn tambah donk. ikn mandalika food estate perlu ditahan para pejabatnya,Negative
@dirumahnih Rakyat yg patungan yg dapet rumah sm pajero malah pejabat di IKN,Negative
@DedynurPalakka Dampak EKONOMIS buat masyarakat dengan adanya IKN itu apa sih? IKN itu Pusat Pemerintahan atau Pusat Bisnis sih???,Neutral
Bosan dengan berita stategi marketing IKN seperti ini. Mereka berpikir membangun ibu kota negara sama dengan membangun sebuah kompleks perumahan.,Neutral
@democrazymedia Masyarakat tidaklah peduli dg IKN mau ada atau tidak karenasibuk menyelamatkan ekonominya Yg sibuk setiap hari orang nya itu-itu saja pejabat birokrat pollitisi malah influentjer malu-malu dan cuma buzzer yg ngajak berdebat no respon,Neutral
@hsubhan @abu_waras Bagaimana kalau DPR nya satu kubangan dg presiden sebelumnya yang cuma asal setuju dg adanya bonus dibelakang layar buat DPR bang? Ya semacam menyetujui pembuatan IKN tetapi pas IKN seret investor dan mulai terancam gk selesai mereka k,Neutral
@dinulfadli_ pengen ke IKN terus makan nya kepiting di Dandito Balikpapan.. nginep nya di Pentacity Hotel..,Neutral
IKN Yang Dimimpikan dan Jakarta Yang Diharapkan https://t.co/9szI5WZRzn,Neutral
Gerak Cepat PLN Hadirkan Energi Bersih di IKN Diapresiasi Menteri BUMN https://t.co/fll64wPesC,Positive
jadi gubernur IKN aja sana lu anjir capek bgt sama jkw family,Negative
@__LOVE_AG4EVER @jokowi apa yang dapat dibanggakan dengan IKN ini kenyataannya sama juga dengan DKI Jakarta banjir nya ~ lebih baik dibatalkan saja proyek mangkrak dan gak jelas inihttps://t.co/L7x2EHWc7y,Negative
Alasan Agus Harimurti Yudhoyono Siap Dipindahkan ke IKN Kaltim Daftar Menteri yang Pertama Pindah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #AHY #AgusHarimurtiYudhoyono https://t.co/kqbOheABQ2 lewat @tribunkaltim,Neutral
AHY Terpukau IKN Jokowi: Mahakarya dan Pusat Peradaban https://t.co/kiumLGHzHV,Positive
@ferrykoto Jadi kapan JOKOWI @jokowi ngantor di IKN??...Bisa jawab?? https://t.co/elVpoRlSkj,Neutral
@Leonita_Lestari Suruh aja Jokowi ttg Keppres IKN sebagai ibu kota selesai sudah. Krn secara UU sudah ditetapkan seperti itu. Kalau tdk ttg itu Keppres pelantikan Presiden di Jakarta berpotensi tdk sah.,Neutral
Why so random tiba2 ikn,Neutral
@n_hunaifah @PelatihT1dur @aniesbaswedan Asal lu tau aja gua proud nnton lewat tv upacara 17an kemarin yg di ikn liat itu bangunan keren gitu,Positive
@alfihilmaan gladi bersih tinggal di ikn iki,Neutral
@baseconvo Kapan perdulinya sender wkwkwk. Tuh mereka nggak jadi kan pindah ke ikn?,Neutral
@tham878 That tetangga tho genuinely asking deh emg yg bakal disebut dan berhak menerima predikat warga lokal nya ikn tuh siapa sih? Soalnya seinget gue diciptain buat pemindahan ASN yg jelas mayoritas bukan wrga kalimantan. Nah jd nanti klaim lokal nya i,Neutral
@papa_loren MSG...IKN,Neutral
ih ak takut barusan ngasih jawaban ikn termasuk market failure,Negative
@Samudra_Biru90 @elisa_jkt @ikn_id Jangan2 mau dijadiin Jurassic Park resort?,Neutral
Tol bawah laut di IKN Dihapus Kaesang Milik Kakak Malam Jumat Kiky Maljum Jan Ethes Tapera Boikot https://t.co/akZnVoC03F,Neutral
seminar proposal kajian Efektivitas Fasilitasi Sarana Produksi Komoditas Pertanian Dan Perkebunan Dalam Rangka Meningkatkan Kesejahteraan Petani di kabupaten kutai kartanegara. #beritakaltim #ikn https://t.co/tMla3QsEIS,Neutral
@detikcom Mr. President kabinet anda gemuk belum lagi influencer2 yg tdk perlu blm lagi pengaruh oslo progress ikn anggaran yg boros kasus2 korupsi penegakan hukum stabilitas ekonomi blm lg nanti rong2an jelang 2029 akan tdk mudah anda bekerja kalau tdk t,Negative
@mas_veel Opa Wowo mikirin makan gratis rakyat sendiri. Opa Wowo mikirin komunikasi dg Luar Negeri. Opa Wowo dari Perancis Serbia lanjut Turki. Opa Wowo ke IKN cuma basa basi. IKN cuma rame 17 Agustus HUT RI. IKN Munk Craaak n Matiii . OK Gas jangan ngeGa,Negative
@poxtions bakar ikn,Negative
@abu_waras Apakah baja produksinya digunakan diproyek pembangunan di IKN ?,Neutral
Warga IKN Sepakat Pembangunan Pengedalian Banjir Sepaku Dilanjutkan https://t.co/sKMipF4zJx,Positive
@MillaakhS45940 @democrazymedia saya setuju pemikiran anda...IKN adalah kota yg dibangun oleh mulyono utk mereka china2 bakalan pindah semua ke Kalimatan spt gerakan zionisme...,Negative
@Boediantar4 Bilang aja buat bangun IKN. D satu wilayah ada 1000 pekerja dgn gaji 3 500 000 kena pot. 2 5% =87 500. 87 500*1000 = 87 500 000 dlm 1blan. Dalam setahun 87 500 000*12 totalnya isi sendiri... . *ini hanya asumsi liar,Neutral
Betul cing itu modus untuk memaksa rakyat . Sudah susah gaji di bawah UMR masih di potong 3%. Itu akal akalan Jokowi cs. Uang Tapera buat tambahan modal ke IKN.,Negative
udah cancel aja itu ikn,Negative
@mas_veel Nggak ada duit boss anggaran resmi untuk ikn 17trilyun doang baru terbangun 15% buktikan saja katanya ada 300 investor dari dulu juga bilang pada antri investornya BIG BULLSHIT BGT!!!!,Neutral
@Kartika4567 @Twt_dr_je @erasmus70 IKN proses administrasinya yg belum lengkap bedakan dengan melanggar aturan. Lagian IKN itu kebijakan dan ada UU nya.,Neutral
UPDATE MENARA ACT IKN NUSANTARA https://t.co/Gqtc48LEgD,Neutral
Pembangunan mega proyek IKN tahap 1 per 13 Desember 2024 telah mencapai 96%. Proyek ini terus di kebun seiring dengan target fungsionallisasi kawasan inti pusat pemerintahan IKN pada tahun depan. https://t.co/xT5F47H6SG,Positive
@tham878 Ternyata mahluk halus IKN pada halu goblok sih...ngakak gua https://t.co/YeMGJ2MSLU,Negative
Kasus yang membuat nama Azis Syamsuddin dicokok KPK. Ternyata akar 2024 ini selain IKN juga dari Sambo (2022) dan artikel di sini (2021). Logis-logis sekarang.,Neutral
@msaid_didu Rakyat sakit dan harusnya opname di rumah sakit saja lewat 3 hari dipulangkan &amp,Neutral
Intinya pembangunan ikn ini dipaksakan. Yg gembar gembor bilang IKN tanda kemajuan bangsa Indonesia ini ga riset mendalam hanya pengen memenuhi ego angan2nya supaya seolah Indonesia itu mampu jadi negara maju,Negative
@Lembayung071 Pertanyaan simplenya : kalau ibukota masih di Jkt karena keppres belum keluar ngapain si Mulyono mau berkantor di IKN 40 hari?,Neutral
@sociotalker Titip mas: + soal 200rb++ warga sekitar terutama soal air bersih eks tambang2 lama sekitar ikn para pekerja konstruksi potensi nasib proyeknya ke depan https://t.co/AHXsyUGKqC,Neutral
@PusatBelanja_RI Wah keren banget nih pusat belanja di IKN. Pengen banget mampir ke sana!,Positive
investor tutur Menteri AHY. Dalam mendukung pembangunan IKN Kementerian ATR/BPN telah mengerjakan sejumlah pekerjaan rumah yang menjadi tugas utama yakni di bidang pertanahan dan tata ruang. Pelaksanaan tersebut dijalankan dengan kerja sama serta koordinasi lintas sektor.,Positive
ptong rambut di IKN,Neutral
@footballinanews Klo match pertandingan d GBK balik terbang lagi k JKT gitu d IKN cman latihan doang? Serius nanya,Neutral
@ARSIPAJA Namanya juga politik cak imin aja ikut potong tumpeng di IKN tapi berkoalisi sama oposisi yg menolak IKN pas pilpres,Negative
@rredssun_ @krzvnism @ARSIPAJA Buat IKN.,Neutral
@detikcom Jangankan turun jadi 10rb jadi 5rb juga bodo amat siapa yg mau protes.. dongengan pilpres.. segala bikin 3 juta rumah..import sapi..impor gula..impor susu..IKN..pajak naikin 20% lah PPN PPH PBB BPHTB PKB Bea Cukai jgn tanggung2.. gawsah sungkan.,Negative
@TrifanyKim96 @jokowi Klu yang pasti diteruskan IKN.. krn ada 180rb hektar lahan nya Hasyim disana dan sumber air IKN akan dikelola Hasyim makanya mereka sekarang sedang bangun waduk disana..,Neutral
@BANGSAygSUJUD @prabowo @satriamadang88 @hasanudinsajid @99propaganda @florieliciouss @Kimberley_PS08 @Ndons_Back @mpoklela7 @are_inismyname @gtobing2903 @mas_veel Ga perlu banyak statemen dan banyak berspekulasi karena kehebohan membangun IKN itu sudah s,Negative
@RajaJuliAntoni @AgusYudhoyono Insya allah lancar terus pembangunan ikn ya,Positive
@rrrrrrrrriiiiia Walah gas wae nek jakarta ri tp nek ikn skip dulu,Negative
ikn memajukan bangsa indonesia https://t.co/GJRKsEJFd4,Positive
tentu saja jika dananya masih ada dan jelas ini bukan tabungan bukan pula produk Bank tidak seperti bank yang nasabahnya dilindungi Undang2 yang menjamin kemanannya tidak ada LPS yang menjamin keselamatan uang pembayaran jika seumpama dananya dipakai investasi di IKN dan,Neutral
@NenkMonica Wowo srh Tlp xin ping ikn batal ...,Negative
@RajaJuliAntoni @AgusYudhoyono Semoga sukses dan lancar dalam pembangunan ikn,Positive
@Jayabay19479190 Stlh ber tahun2 mengkritik pedassss jokowi menolak IKN menghina infrastruktur jln tol dn bendungan dibangun ktnya rakyat dak perlu jalan tol oleh AHY dn demokrat Skr diangkat jd mentri br terpukau dg IKN meuja meuji jokowi ky prabowo kuuu,Negative
@mas_veel IKN bukan program kampanye jokowi dan menghabiskan dana super banyak dg tnpa ada kajian dlu elu heboh... Giliran janji2 politik jokowi waktu kampanye banyak gak ditepatin elu diem... Akal sehatmu dimana?,Negative
@PenjagalParpol_ @JaeKodok Apa kabar #IKN? #PolisiAdalahMaut #PolisiAdalahMaut,Neutral
@hausbigwin @krzvnism @ARSIPAJA IKN kaltim sih kak sedangkan kaltara ga punya bandara internasional,Neutral
@bengkeldodo Bayar sendiri ya ikn...hii jangan menindas rakyat dalam pembayara hutang dng segala pajak di naikin ya...ana dukung klo buat sejahtra rakyat tapi klo di lihat pemerintah dalam keadaan bobrok masih di paksain..tapi ana tunggu samape indinesia,Negative
@5teV3n_Pe9eL Jadi yg bela²in IKN kalau mau kesana turun di bandara mana?,Neutral
@meraaahputiiih 2045 usia q udh 58 th ga papa dah ttp dukung IKN Salam dari Banjarmasin #IKNNusantara,Positive
@cheesyyycheese @padilunn Pengin lempar orangnya ke IKN aja ga si net,Neutral
@AryT1T1 @MukeloR77689 @DokterTifa Ya udah sih anggap aja IKN itu awal dari 40 kota yang setara Jakarta. nanti kota lain nyusul,Neutral
@elisa_jkt @ikn_id Kata gua apa. Semua proyek mulyono gak ada harga dirinya samsek. Buat postingan gini aja captionnya gak bangett sok asik tapi jatuhnya malah ngedown grade nilai itu,Negative
@Tan_Mar3M udah tau subsidi bbm mau ditarik udah tau mau dialihin buat bangun IKN eh lu pada malah pilih 02 taek,Negative
@sobatnt_ ya iya lahan kalimantan dipake sm org kalimantan lalu dateng org bangun ikn. konotasi tutur bahasa dan pola pikir lu lg brantakan ini. ayo katanya mau jd abdi negara kalau jawab harus sesuai konteks,Negative
Pj Gubernur: Sulsel berpeluang jadi pemasok utama pangan di IKN https://t.co/ya0wRxQtSY,Positive
Semakin keren IKN Sesuai arahan Presiden Prabowo kepada OIKN Pak Basuki pembangunan infrastruktur yg mendukung Ekosistem Eksekutif Legislatif &amp,Positive
Tarif Penginapan dan Kos-kosan di Sepaku Melonjak Jelang HUT RI di IKN Kementerian tak Dapat Kamar: Dari sedikitnya 54 hotel dan penginapan yang ada di kawasan luar Ibu Kota Nusantara (IKN) ini seluruh kamarnya rata-rata sudah habis disewa. https://t.co/f6OdMGXeEp,Negative
Lah si @jokowi jelas-jelas merugikan negara dengan bikin IKN ngga sesuai rencana awal kok ngga ditangkep? Tangkep juga lah,Negative
Hanya 2 Jam dari IKN Terminal di Kalimantan Timur yang Diresmikan Jokowi Ini Memiliki Fasilitas Mutakhir https://t.co/MCPBmPEb4H,Positive
@Lembayung071 Iya gitu dong harus jelas berarti IKN blm siap jd ibukota negara....,Neutral
Habis lihat istana UAE jd keki klo ngundang negara lain ke istana merdeka Klo IKN tuh vibes-nya dah mirip istana hidden leaf. Keren banget gk malu2in,Positive
@NenkMonica Makan tuh IKN........ PUNYA istana rakyat lapar ..... Dungu,Negative
@Puthutea Dana haji aja di korupsi mau urusin uang rakyat klo duitnya ngga ada buat bangun ikn ngga usah maksain lah,Negative
@DokterTifa Ha ha ha makin kelihatan busuknya Setelah klaim IKN keinginan rakyat sekarang import nyalahij rakyat juga ??,Negative
@WagimanDeep212_ Itu jakarta apa IKN ?,Neutral
@kdrama_menfess masukin dia ke proyek IKN aja ikhlas gw,Negative
IKN BAGAI MANA MANGKRAK YQ,Negative
@dyingmagnolia_ @MrxStaein52986 @UGM_FESS orang di jalanan. sesepi itu. makanya butuh insentif untuk transmigrasi. kalimantan timur baru sering naik ke publik untuk diperbincangkan setelah ada ikn. jalur kereta kalimantan yang bakal dibangun di 2025 juga,Positive
